CUST_CODE	CUST_FNAME	CUST_LNAME	CUST_STREET	CUST_CITY	CUST_STATE	CUST_ZIP	CUST_BALANCE	INV_DATE	INV_TOTAL	EMPLOYEE_ID	INV_NUM	LINE_NUM	PROD_SKU	LINE_QTY	LINE_PRICE
848	MARLYN	KERR	1765 BUCKNER DRIVE	Mt Holly Springs	PA	17065	0	41614	264.48	84134	3055	5	9857-ESX	4	25.59
849	EILEEN	PICKENS	1436 ALPINE DRIVE	Liberty	NY	12754	1046.3	41547	273.26	83964	2420	6	9234-WCQ	4	13.99
850	THERESA	DAVENPORT	1302 ASHLEY PARK LANE	Waverly	FL	33877	203.82	41500	203.82	83677	1978	5	3061-DOI	5	5.59
851	JAMISON	PRESTON	172 STONEBRIDGE CIRCLE	Lancaster	PA	17601	0	41500	203.82	83677	1978	5	3061-DOI	5	5.59
852	IVAN	FOURNIER	1854 RIDGEWOOD STREET	Bowman	IN	47567	447.55	41653	109.73	83850	3430	3	9601-ZKZ	1	8.99
853	GAYLORD	BOLTON	1069 LUGENE LANE	Montgomery	AL	36131	377.27	41603	372.68	84078	2962	5	4132-QIN	1	9.29
854	DELPHINE	WALTERS	1981 WOODBOURNE DRIVE	Cohoes	NY	12047	0	41501	89.93	84191	1987	2	9569-WMK	5	13.59
855	AUBREY	GLOVER	907 GOLD CLAIM DRIVE	Honoraville	AL	36042	300.47	41501	300.47	83565	1988	6	1838-LZI	2	12.59
856	KURT	POPE	992 CRAIG DRIVE	Mayfield	PA	18433	582.14	41501	75.14	83593	1989	2	6116-NQU	2	21.99
857	BARRETT	SHAVER	1141 TERRY PLACE	Cleveland	OH	44121	269.72	41588	18.36	84078	2812	1	4900-YSQ	4	4.59
858	MARIANN	MORA	1524 CENTURION DRIVE	Redwood	MS	39156	170.83	41550	23.98	83593	2444	1	6249-LYB	2	11.99
859	JEANNIE	COBB	75 BRECKENRIDGE CIRCLE	Peck Slip	NY	10038	19.06	41609	11.18	84191	3014	1	3503-FGI	2	5.59
860	EDGAR	STAPLETON	813 DAVIS HIGHWAY	Lyndon	KY	40242	411.63	41626	398.04	83593	3180	5	5220-JDO	3	36.99
861	LETA	DAVILA	1989 WARWICK PLACE	Jacksonville	OH	45740	19.98	41502	19.98	83537	2000	1	6596-HOO	2	9.99
862	TAMMI	PRUITT	294 MOSS COURT	Ridgeville	IN	47380	0	41644	13.59	83763	3357	1	9569-WMK	1	13.59
863	ADRIANNA	TAYLOR	1904 TAKU DRIVE	Hallsville	NY	13339	2208.72	41510	272.85	84392	2064	5	6249-LYB	5	11.99
864	GERMAN	MACDONALD	308 BOWDOIN CIRCLE	Edgemere	MD	21222	2624.49	41511	123.81	84276	2076	2	5728-ZPO	4	15.59
865	JULIA	HOLLEY	1185 LEO STREET	Linwood	MD	21764	143.17	41512	113.92	83936	2083	2	2262-NBI	3	17.99
866	EDNA	PADGETT	577 MC DONELL ROAD	Apple Grove	WV	25502	0	41503	99.54	84420	2008	2	8094-EYX	3	14.59
867	KIETH	DIGGS	1614 COLCHIS STREET	Flushing	NY	11351	779.85	41557	301.24	83565	2507	6	4431-LGU	3	11.49
868	ROSA	PACHECO	1378 WENDY WAY	Hattiesburg	MS	39404	936.38	41601	246.67	83565	2938	4	5653-RTU	5	12.99
869	SHERWOOD	SHELDON	1724 CHABLIS CIRCLE	Lewistwn	PA	17044	833.77	41611	111.95	83537	3032	2	9838-FUF	3	29.99
870	VIOLET	HARMON	608 DOGWOOD ROAD	Au Sable	MI	48750	295.03	41504	295.03	83850	2014	6	3488-GSE	5	10.99
871	GIL	DAVID	1713 SKY CIRCLE	Mc Bee	SC	29101	0	41504	488.59	83537	2015	6	9288-IRF	1	14.59
872	JEROMY	HURT	984 TERRY STREET	Reidsville	NC	27320	0	41504	207.14	83565	2017	4	4431-LGU	5	10.34
873	EMMITT	MARINO	1479 EAST 78TH AVENUE	Cincinnati	OH	45237	227.71	41504	227.71	84364	2018	2	6491-XKF	5	32.99
874	EZEKIEL	PINEDA	362 GLENN CIRCLE	Robertsburg	WV	25172	127.42	41505	127.42	83705	2020	2	9484-UTK	5	17.99
875	NORMAN	MCCANN	784 WILLENE DRIVE	South Lorain	OH	44055	135.71	41505	135.71	84078	2021	2	4481-SGY	4	15.69
876	SCOTT	PARRA	1959 WEST 12TH AVENUE	Java Village	NY	14083	219	41505	219	84021	2023	3	2896-OZJ	3	23.99
877	LILY	STRINGER	1515 TOLSONA CIRCLE	Boomer	NC	28606	535.33	41542	300.32	83906	2364	5	7673-ECV	5	11.99
878	HOLLIE	ROACH	1490 FERNDALE STREET	Duke	NC	27706	0	41542	300.32	83906	2364	5	7673-ECV	5	11.99
879	CARMA	DAILEY	424 MC CARTHY STREET	Scranton	PA	18501	143.52	41506	143.52	83537	2035	3	8094-EYX	1	14.59
880	MARVIN	MARINO	934 DOTIE DRIVE	Gerrardstown	WV	25420	18.87	41507	173.87	83621	2039	4	8751-IOK	4	7.79
881	LIZ	MCQUEEN	1203 VALLEY STREET	Brewton	AL	36426	577.53	41512	318.47	83878	2086	5	6116-NQU	2	21.99
882	FIONA	CORDERO	997 BARBARA STREET	Dearborn Heights	MI	48127	462.52	41619	228.65	84364	3109	4	6626-ROK	5	13.59
883	MOSES	BERG	240 SIERRA MESA CIRCLE	M M	GA	31419	2416.11	41620	271.52	83936	3121	4	3614-PTT	5	41.39
884	WILLA	CHAMBERLAIN	1108 JOYCE ROAD	Trow Hill	VT	5641	0	41555	89.54	84392	2486	2	8523-UCB	2	21.59
885	KAROL	GIBBS	1920 EAST 16TH TERRACE	Oakdale	MA	1539	0	41508	210.75	83820	2048	5	5465-YYG	3	8.99
886	ROSARIO	STOKES	959 SUNRISE DRIVE	Hightower	AL	36263	0	41509	120.12	83621	2056	3	4465-QHD	3	17.69
887	SIDNEY	JENNINGS	893 CHABLIS CIRCLE	Centerport	PA	19516	0	41625	135.08	83649	3169	3	8841-JFP	5	6.59
888	JENA	BOUDREAUX	306 MC HUGH LANE	Lexington	KY	40509	0	41599	69.87	83993	2921	1	1336-FVM	3	23.29
889	FELICITA	ARREDONDO	1035 VOSIKOF PLACE	North Eaton	OH	44044	0	41599	69.87	83993	2921	1	1336-FVM	3	23.29
890	RUEBEN	CHRISTENSEN	1233 REGIS COURT	Pleasant Shade	TN	37145	116.53	41510	116.53	83621	2063	2	2101-WCF	5	13.99
891	LASHONDA	HERRING	1023 LEANDER CIRCLE	Johnstown	PA	15901	47.67	41510	47.67	83593	2065	1	5794-JGQ	3	15.89
892	LAVINA	CAMPBELL	414 WEST SHIP CREEK AVENUE	Keno	OH	45743	778.26	41620	328.73	84106	3124	2	9857-ESX	3	25.59
893	BROOKE	CARTWRIGHT	965 BRITTANY PLACE	Yardley	PA	19067	602.45	41534	49.96	84049	2291	2	1150-MMR	2	11.99
894	KYLA	CLINTON	1936 RYAN COURT	No Chas	SC	29411	487.31	41599	183.94	84219	2918	2	6488-MIG	2	43.99
895	JORGE	SYLVESTER	1458 NORTH PARKVIEW TERRACE LOOP	Mc Comb	MS	39648	0	41626	87.96	84106	3178	1	8543-RJN	4	21.99
896	MURRAY	RHOADES	494 BIRCH TRAIL CIRCLE	Smithfield	OH	43948	0	41510	47.96	83677	2071	1	7673-ECV	4	11.99
897	ROCKY	HARRINGTON	253 GLACIER VIEW DRIVE	Cold Springs	IN	46742	0	41512	112.92	84219	2091	2	7551-ZVS	3	14.99
898	FERNE	BLANKENSHIP	1198 MILLS PARK CIRCLE	Macon	GA	31202	624.83	41511	624.83	83936	2080	5	1433-MMY	5	23.99
899	VINCE	STONE	1219 BEAMREACH COURT	Middleswarth	PA	17842	228.15	41650	402.07	83649	3404	4	9857-ESX	4	25.59
900	MITCHELL	ERWIN	848 LESMER COURT	Burningtown	NC	28734	0	41512	351.08	84191	2084	4	5213-YTB	3	34.49
901	MELVA	ELLIS	382 AUTUMN CIRCLE	Clarksburg	MD	20897	485.77	41534	131.34	84134	2294	2	4260-FGB	4	15.59
902	LANE	HAYWOOD	822 LAMPERT CIRCLE	Atlantic Beach	FL	32233	107.94	41512	107.94	83820	2088	2	1871-GWZ	3	24.99
903	ROBIN	ADDISON	323 LORETTA PLACE	Mobile	AL	36693	2565.61	41571	128.71	83537	2646	2	5587-MNY	4	14.69
904	OLEN	BARNHART	609 GROSS DRIVE	Pineleigh	MD	21286	0	41618	147.93	84248	3096	3	7179-YXG	1	12.99
905	KANDI	FRANK	1620 CHENA AVENUE	Dover	TN	37058	1883.92	41513	332.92	83936	2096	6	2134-QFE	5	15.89
906	ELVIS	HAYDEN	615 MARGARET CIRCLE	Selma	IN	47383	0	41534	302.36	84364	2297	4	4465-QHD	3	23.59
907	CHERYLE	HORTON	1128 SNUG HARBOR CIRCLE	Sea Bright	NJ	7760	0	41514	30.36	84219	2104	1	2200-DAI	4	7.59
908	MARGERY	FIELD	1516 THOMAS ROAD	Glen Castle	NY	13901	647.78	41582	409.83	84106	2743	5	2996-VMO	5	23.59
909	KENDALL	LAM	632 ROBIN DRIVE	Westernport	MD	21540	0	41585	65.95	83677	2774	2	5642-IDA	1	29.99
910	MAJORIE	BERRY	1165 WEST 30TH AVENUE	Eden	NC	27288	0	41575	448.73	83820	2684	5	9272-LTP	1	13.29
911	LACEY	GILLIAM	647 SHADETREE CIRCLE	High Hill Beach	NY	11710	0	41515	221	83734	2113	4	1078-QXL	5	14.59
912	FONDA	MCCORD	1785 SHANDY COURT	Laureldale	PA	19605	313.05	41515	313.05	83705	2114	6	8821-DDM	4	34.99
913	ORPHA	VALENTIN	1629 CASPER COURT	S U N Y	NY	12222	306.05	41578	286.07	84078	2713	4	3061-DOI	2	5.59
914	JANIS	CASTRO	856 LAKE STREET	Renrock	OH	43732	514.17	41530	424.23	83820	2254	6	4465-QHD	1	23.59
915	CARLOTTA	KNIGHT	335 HESTERBERG ROAD	Winslow	AL	36003	0	41592	212.68	83734	2843	5	9138-QCV	3	21.59
916	BENNY	GREEN	1389 GAYOT DRIVE	Minerva	NY	12851	95.96	41516	95.96	83993	2123	1	7231-UES	4	23.99
917	NATALIE	OTT	1154 EAST 19TH CIRCLE	Lake Linden	MI	49945	0	41516	172.91	83906	2124	3	6451-KGJ	2	6.99
918	SELENA	MANUEL	1952 TANAGA CIRCLE	Wayland	MI	49348	0	41516	172.91	83906	2124	3	6451-KGJ	2	6.99
919	HASSAN	GREENWOOD	1141 SHELTERING SPRUCE LOOP	Brigantine	NJ	8203	0	41617	114.29	84163	3090	3	2200-DAI	4	7.59
920	SELMA	BURNS	279 WEST 43RD AVENUE	Sheldonville	MA	2070	2163.16	41517	87.16	84078	2131	3	5250-JDL	1	13.99
921	CINDA	CROWDER	881 NEHER RIDGE DRIVE	Piney Bluff	GA	31565	361.13	41649	167.41	83993	3402	2	5794-JGQ	5	15.89
922	RAY	STONE	567 MAGNAVIEW DRIVE	Slackwater	PA	17551	599.96	41603	282.33	83593	2960	5	2553-FSW	4	20.59
923	ANNETTA	WILLARD	1073 VISCOUNT CIRCLE	Shippensburg	PA	17257	0	41538	174.94	83621	2332	2	6491-XKF	5	32.99
924	CLAIRE	VELAZQUEZ	391 OSBORN STREET	Springfield	OH	45501	0	41518	390.54	83565	2137	6	1021-MTI	3	62.99
925	ALANA	BOOKER	1874 I STREET	Mccullough	AL	36502	0	41620	208.85	83906	3119	5	2143-VQX	4	17.99
926	NIGEL	HAMLIN	110 ADONIS DRIVE	Harlequin Books	NY	14269	623.38	41568	242.47	83964	2623	4	3734-CUQ	4	14.89
927	MAGDALENA	MEIER	768 HALE COURT	Van Buren	OH	45889	485.15	41563	245.84	83850	2575	4	6925-KDN	5	11.59
928	GERTRUDE	HALL	1084 NULATO CIRCLE	Strawtown	IN	46060	317.17	41646	129.93	84248	3370	2	8094-EYX	5	14.59
929	CECIL	GRAYSON	350 WHISPER RIDGE CIRCLE	Taft	OH	45236	0	41646	129.93	84248	3370	2	8094-EYX	5	14.59
930	KARRIE	ELLISON	1128 KING EIDER LANE	Plymouth	OH	44865	0	41543	184.12	83593	2377	6	7627-HHI	1	11.59
931	PANSY	MAYBERRY	728 LYNKERRY CIRCLE	Enterprise	AL	36330	374.29	41527	79.42	84134	2225	2	9268-RCB	3	13.99
932	TONJA	PETERS	387 DISCOVERY HEIGHTS CIRCLE	Harold	KY	41635	0	41586	226.6	83936	2787	4	6451-KGJ	2	6.99
933	LUIS	PATE	564 S STREET	Wendover	KY	41775	0	41520	206.66	83820	2159	6	9276-MVX	1	13.39
934	RICHIE	ADAMS	1282 DELONG CIRCLE	Boston	MA	2123	0	41617	282.71	84049	3086	5	5161-GIZ	3	13.99
935	CANDIDA	FARLEY	163 DANISH CIRCLE	Flemington	GA	31313	111.91	41520	111.91	83936	2161	4	1485-NNI	1	18.99
936	ROXANE	BLACKWELL	1016 WOODWARD DRIVE	New Manchester	WV	26056	0	41533	214.87	83763	2284	3	9393-RFA	5	13.59
937	ISRAEL	DONOVAN	1617 LILLESTON STREET	Sizerock	KY	41762	600.76	41578	209.92	83936	2708	3	4491-GNC	4	21.99
938	LUISA	GILLIAM	212 SPORTSMAN DRIVE	Tribes Hill	NY	12177	0	41520	337.84	83677	2165	6	3955-NWD	1	23.99
939	JOCELYN	LEON	410 DELONG LANDING CIRCLE	Western	NY	13419	295.05	41565	74.15	84392	2592	3	7627-HHI	1	11.59
940	KURT	FLANAGAN	1274 SCHNEITER CIRCLE	Haven Beach	NJ	8008	100.91	41521	100.91	84049	2170	3	1747-XNI	2	3.99
941	ANGELO	GASTON	753 NORTHRUP CIRCLE	Gibsonia	FL	33805	76.77	41521	76.77	84078	2172	1	9857-ESX	3	25.59
942	VITO	NEFF	1333 DIVISION STREET	Prairie Point	MS	39341	0	41602	123.31	83936	2951	3	4912-YXS	2	12.99
943	LIZETTE	MIRANDA	822 SUNDOWN COURT	Macon	GA	31213	178.93	41522	178.93	83565	2180	3	6865-HAO	2	38.99
944	TRICIA	PIERRE	501 SHELLI DRIVE	Jacksonville	FL	32210	0	41562	28.44	84021	2556	2	3036-PCT	5	3.99
945	LUCRETIA	GUNN	1173 WOODRIDGE DRIVE	Dilliner	PA	15327	1524.73	41559	217.32	83537	2523	4	4976-PZN	2	12.32
946	COREY	CURTIS	1692 NORENE STREET	Mitiwanga	OH	44839	0	41564	41.88	84392	2583	2	7731-GBG	1	13.39
947	DUSTIN	HAMILTON	1271 CONNORS TRAIL CIRCLE	Chestnut Ridge	NY	10965	0	41613	65.97	83763	3046	1	6116-NQU	3	21.99
948	GALE	CRANE	1799 KLAMATH FALLS LANE	Fort Myers	FL	33916	86.75	41523	86.75	83565	2187	2	5980-BME	1	31.99
949	DONTE	CHARLES	1251 RAMBLER ROAD	Clarksville	TN	37041	0	41523	181.93	84163	2189	4	8170-EKF	1	16.99
950	ARETHA	SAVAGE	730 BASS STREET	Blounts Creek	NC	27814	200.81	41549	29.99	84420	2436	1	5642-IDA	1	29.99
951	LIZZIE	DICKEY	1883 PEBBLEBROOK CIRCLE	Springfield	GA	31329	638.62	41591	334.77	84392	2842	6	6041-PBS	1	7.49
952	COY	JUDD	1688 ARCTIC SPUR ROAD	Louisville	KY	40257	0	41523	203.14	83993	2192	2	2496-QMW	4	38.99
953	LAKEISHA	POTTER	1934 BLACK PINE CIRCLE	Allentown	PA	18109	525.19	41558	405.23	83593	2519	6	5508-OUB	1	35.99
954	KATINA	HENRY	545 FAITH CIRCLE	Lake Hill	NY	12448	0	41588	216.38	84334	2803	6	8523-UCB	5	21.59
955	NATIVIDAD	SORENSEN	866 FASSLER CIRCLE	No Hero	VT	5474	1663.87	41523	359.87	83850	2195	6	6176-XTX	5	15.59
956	LIDIA	LACY	1787 ALPINE DRIVE	Cushman	MA	1002	2498.51	41524	560.51	83964	2199	6	3701-YAW	5	15.44
957	NITA	ERICKSON	1342 SHELDON JACKSON STREET	Harleyville	SC	29448	0	41524	172.69	83763	2200	5	9288-IRF	2	14.59
958	JACQUELIN	KENNEY	370 FIRE HOUSE LANE	Fancy Farm	KY	42039	56.94	41524	56.94	83792	2202	2	6451-KGJ	5	6.99
959	TEDDY	BURGESS	816 CHIRIKOF AVENUE	Soradoville	PA	17841	0	41572	164.9	83565	2657	3	1403-TUY	2	42.99
960	TREVA	SIMON	1102 MULDROW STREET	Edgemoor	DE	19810	0	41524	182.91	84106	2206	4	9838-FUF	1	29.99
961	CONNIE	JOYNER	1603 CHRISTIE STREET	Davisville	OH	45692	2675.33	41554	613.25	83850	2477	6	4072-SWV	5	20.59
962	MARIELA	BOWEN	259 GLENN SB ON MULDOON RAMP	Rauchtown	PA	17740	123.36	41654	262.81	83878	3443	2	1854-AFJ	4	22.59
963	ADINA	BARRETT	1299 CHESTNUT COURT	Charlotte	NC	28296	116.97	41525	116.97	83993	2210	1	3161-XJS	3	38.99
964	WILSON	VARGAS	576 ATKINSON DRIVE	Walnut Cove	NC	27052	0	41589	163.1	83906	2821	5	8170-EKF	4	16.99
965	KAY	ROSE	849 GULCH DRIVE	Bucktown	IN	47838	220.49	41526	220.49	83593	2218	4	3061-DOI	3	5.59
966	MICHAELA	RANDLE	1989 BOTANICAL CIRCLE	Pittsburgh	PA	15217	0	41526	315.94	83906	2221	5	2143-VQX	2	17.99
967	FRANK	FLYNN	1984 GRANGE DRIVE	North Wales	PA	19455	1684.76	41610	341.86	83677	3019	5	8841-JFP	1	6.59
968	HONG	SAMUEL	198 COLVILLE STREET	Wilmington	NC	28407	2034.54	41527	67.54	83850	2227	2	3384-DML	2	4.59
969	YESENIA	DAVIES	521 SPINDRIFT CIRCLE	Wirtz	VA	24184	158.69	41527	158.69	84134	2230	3	7179-YXG	4	12.99
970	JOEY	DOOLEY	1773 EAST 113TH AVENUE	Center Square	PA	19422	0	41527	443.24	83537	2232	6	3215-VIP	5	26.99
971	KANDY	TIDWELL	1135 GOODNEWS CIRCLE	Flagler Beach	FL	32142	239.35	41606	43.98	83850	2985	1	7532-PYJ	2	21.99
972	LONNY	LONG	313 BIRCH STREET	Waynesville	NC	28786	216.21	41529	216.21	83993	2243	6	7538-ITC	4	8.99
973	SID	ONEIL	1855 TAIGA DRIVE	No Hatfield	MA	1066	0	41529	257.25	84134	2250	5	7260-YDI	2	15.59
974	BILLIE	HOPPER	1554 BRITTANY PLACE	Maryhill	NY	11766	411.42	41530	317.42	84078	2251	5	3594-BYW	5	7.39
975	LATRICE	TORRES	1848 MALL CIRCLE	Madisonville	TN	37354	350.53	41629	121.02	83850	3203	4	9064-IWN	2	7.59
976	GERALYN	SHARPE	615 BELLEVUE CIRCLE	Mooreville	MS	38857	0	41530	269.46	84334	2258	5	2918-THH	3	9.89
977	TATIANA	GROVES	1805 GLENN SB OFF PARADIS RAMP	Rudyard	MI	49780	0	41530	265.38	84334	2259	4	5541-HST	3	32.99
978	FRANKLIN	SOUZA	1611 PYRAMID DRIVE	Detroit	MI	48243	53.45	41558	37.86	84276	2515	2	4132-QIN	3	9.29
979	IMOGENE	MAYES	1017 HARCA STREET	Sylacauga	AL	35150	245.51	41532	245.51	83906	2272	3	8523-UCB	1	21.59
980	ANDY	HULL	1615 BIRCHWOOD LOOP ROAD	Buckingham	PA	18912	112.35	41580	366.41	83850	2729	6	2857-NDO	3	32.99
981	ROMEO	MOHR	1609 BEARPAW STREET	Saint Remy	NY	12401	0	41605	59.11	84163	2982	2	3503-FGI	5	5.59
982	JANA	CRUM	1913 LOWER KOGRU DRIVE	Brandywine	NY	12304	1305.45	41533	307.45	84392	2286	5	4626-LJU	1	7.79
983	HENRY	SWANSON	1798 PETES PLACE	Renovo	PA	17764	773.33	41631	223.86	84078	3227	5	2896-OZJ	2	23.99
984	CHRISTINE	PEREZ	1099 SITKALIDAK LANE	Pensacola	FL	32526	449.61	41590	427.25	83936	2823	5	9702-WFX	1	35.49
985	ARIEL	LIGHT	1143 HIGH LAND DRIVE	Reston	VA	22091	0	41592	111.02	84276	2844	3	9336-MHC	1	11.99
986	DORTHA	ROSARIO	1677 SPECTRUM CIRCLE	Niagara Falls	NY	14301	2518.83	41534	488.83	84334	2299	6	1403-TUY	3	42.99
987	NORBERT	COOLEY	1365 EAST 156TH AVENUE	Daytona Beach	FL	32122	334.12	41598	214.16	83763	2904	6	8207-YYG	3	34.49
988	LIZETTE	BOUCHARD	1121 NORTH PINE STREET	Stanhope	PA	17963	0	41571	108.13	84078	2644	2	9138-QCV	2	21.59
989	MARTINA	ROCHA	280 WEST BLUFF DRIVE	Nas Jax	FL	32212	0	41571	108.13	84078	2644	2	9138-QCV	2	21.59
990	GABRIELLE	STOVER	869 DUNDAS CIRCLE	Lexington	NY	12452	0	41598	86.65	83878	2901	3	9569-WMK	1	13.59
991	TRACEY	WELCH	162 CRATAEGUS AVENUE	Bread Loaf	VT	5753	252.17	41561	224.19	83677	2548	4	7224-FEU	4	43.99
992	ROYAL	ANDERSON	716 CRAIGER COURT	Fairfield	FL	32634	510.3	41599	468.33	83936	2914	5	5587-MNY	3	14.69
993	MARGUERITE	BANKS	510 SELKIRK DRIVE	Buffalo	NY	14226	0	41536	124.24	84163	2315	3	1871-GWZ	4	24.99
994	GERI	VANN	1797 UPPER FISH HATCHERY ROAD	Ingram	PA	15205	0	41536	124.24	84163	2315	3	1871-GWZ	4	24.99
995	JASMINE	PINEDA	1390 NORTH POINT DRIVE	Cynwyd	PA	19004	719.31	41537	247.31	84334	2318	2	2833-LIV	5	32.99
996	EZRA	LYON	289 SHRUB COURT	Pensacola	FL	32591	2122.4	41641	27.18	84049	3333	1	9175-TAZ	2	13.59
997	BENITO	CAMPOS	248 BIG HORN CIRCLE	Holland	MI	49424	591.91	41537	156.91	84219	2322	4	5642-IDA	2	29.99
998	PRUDENCE	CORTEZ	1946 SHARON PLACE	Mill Village	PA	16427	251.89	41537	251.89	84219	2324	3	3061-DOI	5	5.59
999	ARDITH	MAXWELL	1973 ESSEX CIRCLE	Fayette	IN	47885	91.11	41537	91.11	83621	2325	3	8406-TQG	5	7.99
1000	DANA	LOPEZ	960 ED STREET	Saint Benedict	PA	15773	133.51	41538	133.51	83993	2328	4	3036-PCT	1	3.99
1001	TERESITA	FENTON	1509 LINDA LANE	Manchester	PA	17345	0	41538	263.52	84021	2330	4	5220-JDO	1	36.99
1002	RONNA	DRAKE	1194 HIDEAWAY LAKE DRIVE	Pensacola	FL	32597	753.66	41647	341.48	84276	3382	3	2384-PGY	5	29.99
1003	DWIGHT	CONRAD	867 SCHAFF DRIVE	Donnybrook	MD	21286	1617.81	41538	259.81	84248	2334	4	2496-QMW	5	38.99
1004	TERRENCE	DICKSON	350 SUNCATCHER COURT	Lisbon Falls	ME	4252	660.22	41575	352.39	83593	2685	4	1021-MTI	3	62.99
1005	BETTYE	VILLALOBOS	1499 BEULAH CIRCLE	Oakwood Village	OH	44146	200.3	41539	200.3	83792	2337	4	1871-GWZ	4	24.99
1006	LAVERN	ROCHA	927 CORAL LANE	Bethesda	MD	20894	0	41539	201.29	84021	2340	4	5379-BLX	3	21.59
1007	LUCIEN	HINTON	1135 ELMORE ROAD	Liverpool	PA	17045	690.84	41598	293.19	84276	2908	6	4976-PZN	2	13.69
1008	SIMON	BUNCH	899 STARFLOWER CIRCLE	Newport	KY	41074	1554.24	41555	65.97	83734	2485	1	6116-NQU	3	21.99
1009	DOMINICK	FAULKNER	1172 RIVER VIEW DRIVE	Dayton	IN	47941	439.67	41626	250.57	83565	3184	5	1485-NNI	2	18.99
1010	LELA	HATCHER	46 BROOK HILL CIRCLE	Rosenhayn	NJ	8352	0	41587	438.95	83820	2794	5	4784-SLU	2	11.24
1011	LEE	GILLIAM	694 DUNDEE CIRCLE	Palisades Park	NJ	7650	455.93	41543	278.26	84392	2373	5	3594-BYW	3	7.39
1012	DAMARIS	SAENZ	1019 NORWAY DRIVE	Richmond	KY	40476	0	41541	218.25	83763	2356	4	1153-AWY	2	14.99
1013	DOUGLAS	BALLARD	1441 MINNESOTA SB ON DIMOND RAMP	Oak Summit	MD	21234	226.83	41542	226.83	83593	2360	5	7538-ITC	4	8.99
1014	GLENDA	KNOWLES	842 JENNISON CIRCLE	Pittsburgh	PA	15204	0	41542	212.03	83537	2362	2	5587-MNY	3	14.69
1015	NANETTE	RODRIGUES	479 CHERRY STREET	Merion	PA	19066	0	41542	212.03	83537	2362	2	5587-MNY	3	14.69
1016	PORTER	BREWSTER	773 ARMAS DRIVE	Brunswick	GA	31520	342.59	41592	68.93	83906	2847	2	6651-ICK	2	11.99
1017	KRISTAN	CURRAN	163 GIBENS CIRCLE	Laytonsville	MD	20879	215.67	41542	215.67	83734	2368	5	5587-MNY	4	13.22
1018	DARLA	VILLARREAL	436 REBECCA CIRCLE	Mifflin	PA	17058	0	41543	206.05	84334	2371	5	5781-TKY	2	13.59
1019	YASMIN	BALL	1452 MIDDLETON LOOP	Buena Vista	PA	15018	0	41546	298.65	84276	2406	6	5155-YQL	3	38.99
1020	REINA	DUDLEY	1053 CLEMENTS DRIVE	Rochester	KY	42273	77.65	41543	77.65	84219	2379	2	2407-SUX	3	9.89
1021	EUGENE	BOUCHER	836 CROWN POINT CIRCLE	Cape Saint Claire	MD	21401	583.72	41616	391.88	84163	3080	6	2217-JOH	5	13.59
1022	DESSIE	HALE	1083 HORIZON STREET	Montchanin	DE	19710	0	41544	219.43	84219	2381	6	2231-OXK	3	5.69
1023	LEEANN	CARSON	120 COLUMBIA STREET	Indianapolis	IN	46239	0	41544	383.66	83677	2382	4	6109-ZZO	2	32.89
1024	IDELLA	FOREMAN	724 LIDO CIRCLE	Cary	NC	27513	0	41544	23.18	84078	2386	1	6925-KDN	2	11.59
1025	YETTA	KING	926 JARVI DRIVE	Stampers Crk	IN	47454	0	41544	199.44	83850	2387	5	6596-HOO	3	9.99
1026	BETTINA	RUSH	911 DANA STREET	Rocky Mount	NC	27804	0	41544	176.57	84420	2388	4	4976-PZN	5	13.69
1027	KERI	KNOX	1536 CATKIN CIRCLE	Norwich	NY	13815	1728.76	41545	58.76	83677	2392	1	5587-MNY	4	14.69
1028	CRISTINE	BYNUM	1469 WERRE STREET	N Natick	MA	1760	78.96	41598	12.99	83993	2903	1	7179-YXG	1	12.99
1029	JOHNETTA	ROY	1163 GIROUX CIRCLE	Dauphin Island	AL	36528	224.61	41545	224.61	83936	2396	5	6451-KGJ	4	6.99
1030	LOU	ROY	1342 TSUSENA CIRCLE	Clyo	GA	31303	0	41636	70.11	83593	3273	3	6858-EJW	2	10.99
1031	THANH	PEOPLES	777 TAMARRA CIRCLE	Floradale	PA	17307	0	41649	205.94	84306	3397	2	2870-QZR	2	32.99
1032	INES	MACIAS	687 WHISPERWOOD PARK DRIVE	Merry Point	VA	22513	0	41546	167.96	84021	2404	1	4879-AMS	4	41.99
1033	BUFORD	COLEMAN	1878 KIANA AVENUE	Fairchance	PA	15436	923.44	41649	316.83	83964	3403	6	8439-KUP	5	17.99
1034	JESSIE	STARR	1381 EAGLE RIVER LOOP SPUR	Sunnyburn	PA	17302	1130.04	41610	65.98	83964	3023	1	2766-EYO	2	32.99
1035	JENNY	DORSEY	512 NORTH POINT DRIVE	Carolina Beach	NC	28428	111.91	41547	111.91	83621	2414	3	6858-EJW	2	10.99
1036	JOHNATHAN	DAVIES	411 WEST 38TH AVENUE	Pitcairn	PA	15140	116.96	41547	116.96	84306	2416	2	2384-PGY	1	29.99
1037	KEVEN	VANCE	1471 GERTRUDE STREET	Ocala	FL	34472	134.52	41547	134.52	84134	2417	3	8821-DDM	3	34.99
1038	CHARLIE	HATFIELD	1347 CARIBOU AVENUE	Prince	WV	25907	2188.65	41548	206.65	84078	2425	4	3035-NHD	3	15.69
1039	HARLAND	ROBERTS	1848 HERITAGE COURT	Dayton	OH	45429	0	41613	232.42	83878	3050	5	9686-HQV	2	15.29
