EMP_NUM	EMP_FNAME	EMP_LNAME	EMP_EMAIL	EMP_PHONE	EMP_HIREDATE	EMP_TITLE	EMP_COMM	SAL_FROM	SAL_END	SAL_AMOUNT	DEPT_NUM	DEPT_NAME	DEPT_MAIL_BOX	DEPT_PHONE	SUPV_EMP_NUM
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	35298	35663	27170	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	34932	35297	26380	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	34568	34932	25120	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	34204	34567	24390	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	33838	34203	23230	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	33472	33837	22550	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	33108	33472	21890	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	32744	33107	21250	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	32378	32743	20630	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	32012	32377	19650	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	31648	32012	17860	500	DISTRIBUTION	348	555-3624	84052
83347	QUINTIN	WINN	Q.WINN82@LGCOMPANY.COM	653-6753	31284	SENIOR FREIGHTER	0	31284	31647	17010	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	41640	 - 	62650	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	41274	41639	60830	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	40908	41273	57930	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	40544	40908	55170	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	40180	40543	53560	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	39814	40179	52000	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	39448	39813	49520	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	39084	39448	48080	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	38720	39083	46680	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	38354	38719	44460	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	37988	38353	43170	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	37624	37988	41110	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	37260	37623	38060	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	36894	37259	36950	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	36528	36893	35870	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	36164	36528	34160	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	35800	36163	32530	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	35434	35799	30120	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	35068	35433	27380	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	34704	35068	26580	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	34340	34703	25310	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	33974	34339	24100	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	33608	33973	22950	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	33244	33608	21860	500	DISTRIBUTION	348	555-3624	84052
83349	JENNIFFER	SINGH	J.SINGH87@LGCOMPANY.COM	722-9727	32880	SENIOR FREIGHTER	0	32880	33243	21220	500	DISTRIBUTION	348	555-3624	84052
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	41564	 - 	72240	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	41198	41563	68800	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	40832	41197	65520	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	40468	40832	63610	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	40104	40467	60580	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	39738	40103	56090	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	39372	39737	50990	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	39008	39372	48560	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	38644	39007	46250	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	38278	38643	44900	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	37912	38277	41570	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	37548	37912	40360	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	37184	37547	39180	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	36818	37183	38040	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	36452	36817	36930	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	36088	36452	35170	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	35724	36087	34150	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	35358	35723	31050	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	34992	35357	28750	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	34628	34992	27910	300	PURCHASING	222	555-4873	83746
83359	MERLE	WATTS	M.WATTS90@LGCOMPANY.COM	406-3691	34264	SENIOR ASSOCIATE	0	34264	34627	25370	300	PURCHASING	222	555-4873	83746
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	41498	 - 	43500	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	41132	41497	42230	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	40766	41131	41000	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	40402	40766	37960	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	40038	40401	34510	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	39672	40037	32870	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	39306	39671	31910	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	38942	39306	30390	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	38578	38941	28140	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	38212	38577	26800	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	37846	38211	25520	400	WAREHOUSE	789	555-1003	83759
83366	PHOEBE	BLEDSOE	P.BLEDSO99@LGCOMPANY.COM	686-7916	37482	ASSOCIATE	0	37482	37846	23200	400	WAREHOUSE	789	555-1003	83759
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	41490	 - 	36250	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	41124	41489	34520	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	40758	41123	31380	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	40394	40758	30470	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	40030	40393	29020	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	39664	40029	27640	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	39298	39663	26830	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	38934	39298	26050	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	38570	38933	24810	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	38204	38569	24090	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	37838	38203	22940	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	37474	37838	21850	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	37110	37473	20810	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	36744	37109	20200	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	36378	36743	19610	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	36014	36378	18680	500	DISTRIBUTION	348	555-3624	84052
83371	ROXANE	MATHEWS	R.MATHEW94@LGCOMPANY.COM	512-3569	35650	FREIGHT STOCKER	0	35650	36013	18140	500	DISTRIBUTION	348	555-3624	84052
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	41571	 - 	64350	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	41205	41570	62480	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	40839	41204	60660	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	40475	40839	56170	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	40111	40474	54530	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	39745	40110	51930	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	39379	39744	50420	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	39015	39379	48950	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	38651	39014	47520	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	38285	38650	45260	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	37919	38284	41910	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	37555	37919	39910	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	37191	37554	38010	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	36825	37190	36900	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	36459	36824	34170	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	36095	36459	32540	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	35731	36094	31590	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	35365	35730	30670	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	34999	35364	27880	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	34635	34999	27070	550	TRUCKING	842	555-0057	83683
83372	CLAUDINE	DAHL	C.DAHL90@LGCOMPANY.COM	326-1880	34271	DRIVER	0	34271	34634	25780	550	TRUCKING	842	555-0057	83683
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	41550	 - 	25000	500	DISTRIBUTION	348	555-3624	84052
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	41184	41549	23810	500	DISTRIBUTION	348	555-3624	84052
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	40818	41183	21650	500	DISTRIBUTION	348	555-3624	84052
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	40454	40818	21020	500	DISTRIBUTION	348	555-3624	84052
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	40090	40453	20020	500	DISTRIBUTION	348	555-3624	84052
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	39724	40089	19440	500	DISTRIBUTION	348	555-3624	84052
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	39358	39723	18870	500	DISTRIBUTION	348	555-3624	84052
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	38994	39358	18320	500	DISTRIBUTION	348	555-3624	84052
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	38630	38993	17790	500	DISTRIBUTION	348	555-3624	84052
83374	DARRON	TILLEY	D.TILLEY1@LGCOMPANY.COM	305-1308	38264	FREIGHT STOCKER	0	38264	38629	16940	500	DISTRIBUTION	348	555-3624	84052
83378	FELICIA	DUNHAM	F.DUNHAM5@LGCOMPANY.COM	255-9624	39813	ASSOCIATE	0	41639	 - 	43800	600	ACCOUNTING	957	555-2333	84583
83378	FELICIA	DUNHAM	F.DUNHAM5@LGCOMPANY.COM	255-9624	39813	ASSOCIATE	0	41273	41638	41710	600	ACCOUNTING	957	555-2333	84583
83378	FELICIA	DUNHAM	F.DUNHAM5@LGCOMPANY.COM	255-9624	39813	ASSOCIATE	0	40907	41272	40500	600	ACCOUNTING	957	555-2333	84583
83378	FELICIA	DUNHAM	F.DUNHAM5@LGCOMPANY.COM	255-9624	39813	ASSOCIATE	0	40543	40907	39320	600	ACCOUNTING	957	555-2333	84583
83378	FELICIA	DUNHAM	F.DUNHAM5@LGCOMPANY.COM	255-9624	39813	ASSOCIATE	0	40179	40542	37450	600	ACCOUNTING	957	555-2333	84583
83378	FELICIA	DUNHAM	F.DUNHAM5@LGCOMPANY.COM	255-9624	39813	ASSOCIATE	0	39813	40178	34050	600	ACCOUNTING	957	555-2333	84583
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	41355	 - 	43250	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	40989	41354	41990	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	40623	40988	40770	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	40259	40623	38830	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	39895	40258	35950	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	39529	39894	34240	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	39163	39528	33240	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	38799	39163	31660	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	38435	38798	30740	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	38069	38434	29840	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	37703	38068	28420	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	37339	37703	27070	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	36975	37338	26280	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	36609	36974	24330	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	36243	36608	23620	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	35879	36243	22930	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	35515	35878	22260	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	35149	35514	21200	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	34783	35148	20580	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	34419	34783	19980	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	34055	34418	19030	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	33689	34054	18120	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	33323	33688	17260	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	32959	33323	16760	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	32595	32958	16270	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	32229	32594	15500	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	31863	32228	14760	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	31499	31863	14330	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	31135	31498	13910	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	30769	31134	13250	400	WAREHOUSE	789	555-1003	83759
83382	STELLA	CONKLIN	S.CONKLI80@LGCOMPANY.COM	511-5282	30403	ASSOCIATE	0	30403	30768	12270	400	WAREHOUSE	789	555-1003	83759
83385	BRODERICK	COLBERT	B.COLBER91@LGCOMPANY.COM	888-6311	34663	FREIGHT STOCKER	0	41599	 - 	39000	500	DISTRIBUTION	348	555-3624	84052
83385	BRODERICK	COLBERT	B.COLBER91@LGCOMPANY.COM	888-6311	34663	FREIGHT STOCKER	0	41233	41598	37860	500	DISTRIBUTION	348	555-3624	84052
83385	BRODERICK	COLBERT	B.COLBER91@LGCOMPANY.COM	888-6311	34663	FREIGHT STOCKER	0	40867	41232	35060	500	DISTRIBUTION	348	555-3624	84052
83385	BRODERICK	COLBERT	B.COLBER91@LGCOMPANY.COM	888-6311	34663	FREIGHT STOCKER	0	40503	40867	34040	500	DISTRIBUTION	348	555-3624	84052
